city,state_id,state_name,county_name,lat,lng,population
Willoughby,OH,Ohio,Lake,41.646,-81.4084,22769.0
Columbus,OH,Ohio,Franklin,39.9859,-82.9852,1495146.0
Niles,OH,Ohio,Trumbull,41.1877,-80.7531,18458.0
Loveland,OH,Ohio,Hamilton,39.2679,-84.2731,12732.0
Greenfield,OH,Ohio,Highland,39.3536,-83.3883,5044.0
Bowling Green,OH,Ohio,Wood,41.3772,-83.65,32335.0
Logan,OH,Ohio,Hocking,39.5386,-82.4063,8003.0
Canfield,OH,Ohio,Mahoning,41.0315,-80.7672,7284.0
Brunswick,OH,Ohio,Medina,41.2464,-81.8198,34756.0
Marietta,OH,Ohio,Washington,39.424,-81.4465,21735.0
Oxford,OH,Ohio,Butler,39.5058,-84.744,22344.0
Wapakoneta,OH,Ohio,Auglaize,40.5676,-84.1917,10628.0
North College Hill,OH,Ohio,Hamilton,39.2174,-84.5517,9322.0
Granville,OH,Ohio,Licking,40.0648,-82.5025,5771.0
Reading,OH,Ohio,Hamilton,39.2241,-84.4332,10317.0
Sunbury,OH,Ohio,Delaware,40.2472,-82.8659,5216.0
Brook Park,OH,Ohio,Cuyahoga,41.4036,-81.8219,18691.0
Middleport,OH,Ohio,Meigs,38.9948,-82.0643,8338.0
Broadview Heights,OH,Ohio,Cuyahoga,41.3195,-81.6782,19197.0
Ottawa,OH,Ohio,Putnam,41.0204,-84.035,5205.0
New Bremen,OH,Ohio,Auglaize,40.4348,-84.3778,7405.0
Waterville,OH,Ohio,Lucas,41.5017,-83.7365,5519.0
Grafton,OH,Ohio,Lorain,41.2808,-82.0368,6223.0
Heath,OH,Ohio,Licking,40.0241,-82.4412,10625.0
Bedford,OH,Ohio,Cuyahoga,41.3919,-81.5358,12665.0
Upper Sandusky,OH,Ohio,Wyandot,40.8301,-83.2719,6002.0
Dublin,OH,Ohio,Franklin,40.1112,-83.1451,45568.0
Eaton,OH,Ohio,Preble,39.7506,-84.6342,7922.0
Westlake,OH,Ohio,Cuyahoga,41.4524,-81.9295,32293.0
Marion,OH,Ohio,Marion,40.5933,-83.1237,45718.0
Huron,OH,Ohio,Erie,41.3912,-82.5626,6977.0
Upper Arlington,OH,Ohio,Franklin,40.0271,-83.0703,34997.0
Oregon,OH,Ohio,Lucas,41.6556,-83.4326,20040.0
Milford,OH,Ohio,Clermont,39.17,-84.281,6906.0
Sidney,OH,Ohio,Shelby,40.2892,-84.1666,21267.0
Clyde,OH,Ohio,Sandusky,41.3049,-82.9785,5939.0
New Carlisle,OH,Ohio,Clark,39.9448,-84.0256,5649.0
Salem,OH,Ohio,Columbiana,40.9049,-80.8491,18078.0
Uhrichsville,OH,Ohio,Tuscarawas,40.4005,-81.3515,5377.0
Cheviot,OH,Ohio,Hamilton,39.1578,-84.6138,8283.0
New Franklin,OH,Ohio,Summit,40.9525,-81.5839,14149.0
Piqua,OH,Ohio,Miami,40.1503,-84.2437,21498.0
Chardon,OH,Ohio,Geauga,41.5803,-81.2081,8096.0
Cincinnati,OH,Ohio,Hamilton,39.1412,-84.506,1634573.0
Beachwood,OH,Ohio,Cuyahoga,41.4759,-81.503,11707.0
Perrysburg,OH,Ohio,Wood,41.5376,-83.6412,21592.0
Sylvania,OH,Ohio,Lucas,41.71,-83.7082,18909.0
Urbana,OH,Ohio,Champaign,40.1088,-83.7541,11334.0
Munroe Falls,OH,Ohio,Summit,41.1385,-81.4344,5052.0
Coshocton,OH,Ohio,Coshocton,40.262,-81.8482,11488.0
Findlay,OH,Ohio,Hancock,41.046,-83.638,48701.0
Bryan,OH,Ohio,Williams,41.4711,-84.5489,9634.0
Franklin,OH,Ohio,Warren,39.5537,-84.295,11780.0
Hubbard,OH,Ohio,Trumbull,41.1593,-80.5682,7579.0
Garrettsville,OH,Ohio,Portage,41.2843,-81.0933,6144.0
Parma Heights,OH,Ohio,Cuyahoga,41.3865,-81.7637,20123.0
East Cleveland,OH,Ohio,Cuyahoga,41.5318,-81.5795,17220.0
Green,OH,Ohio,Summit,40.9483,-81.4757,25673.0
New Philadelphia,OH,Ohio,Tuscarawas,40.486,-81.4402,46838.0
Clayton,OH,Ohio,Montgomery,39.8689,-84.3292,13160.0
Nelsonville,OH,Ohio,Athens,39.456,-82.2219,6249.0
Pataskala,OH,Ohio,Licking,40.0109,-82.7159,15458.0
Bexley,OH,Ohio,Franklin,39.965,-82.9342,13669.0
Elyria,OH,Ohio,Lorain,41.3761,-82.1063,53715.0
Warrensville Heights,OH,Ohio,Cuyahoga,41.4363,-81.5222,13236.0
Lorain,OH,Ohio,Lorain,41.4409,-82.184,179926.0
Martins Ferry,OH,Ohio,Belmont,40.1014,-80.7252,6756.0
North Royalton,OH,Ohio,Cuyahoga,41.3138,-81.7451,30247.0
Willard,OH,Ohio,Huron,41.0519,-82.7233,6131.0
Tallmadge,OH,Ohio,Summit,41.1023,-81.4216,17534.0
Bellbrook,OH,Ohio,Greene,39.6384,-84.0865,7128.0
Wooster,OH,Ohio,Wayne,40.8166,-81.9337,31483.0
Rocky River,OH,Ohio,Cuyahoga,41.4703,-81.8526,20264.0
Wadsworth,OH,Ohio,Medina,41.0287,-81.7324,23136.0
Highland Heights,OH,Ohio,Cuyahoga,41.5518,-81.4691,8397.0
Van Wert,OH,Ohio,Van Wert,40.8653,-84.5873,10630.0
Avon Lake,OH,Ohio,Lorain,41.4945,-82.016,23659.0
Xenia,OH,Ohio,Greene,39.6827,-83.9414,26238.0
Mentor-on-the-Lake,OH,Ohio,Lake,41.7135,-81.365,7371.0
Lima,OH,Ohio,Allen,40.7409,-84.1121,70296.0
Groveport,OH,Ohio,Franklin,39.8587,-82.8976,5552.0
Independence,OH,Ohio,Cuyahoga,41.378,-81.6385,7114.0
Aurora,OH,Ohio,Portage,41.3118,-81.345,15876.0
Portsmouth,OH,Ohio,Scioto,38.7539,-82.9446,36584.0
Tiffin,OH,Ohio,Seneca,41.1167,-83.18,19090.0
Mansfield,OH,Ohio,Richland,40.7655,-82.5276,73450.0
Springdale,OH,Ohio,Hamilton,39.2909,-84.476,11205.0
Germantown,OH,Ohio,Montgomery,39.6325,-84.3645,5486.0
Huber Heights,OH,Ohio,Montgomery,39.8595,-84.113,38019.0
Saint Marys,OH,Ohio,Auglaize,40.5475,-84.3931,9258.0
Bellevue,OH,Ohio,Huron,41.2744,-82.8396,8178.0
Maumee,OH,Ohio,Lucas,41.5695,-83.6635,13874.0
Mason,OH,Ohio,Warren,39.3563,-84.3034,33037.0
Solon,OH,Ohio,Cuyahoga,41.3864,-81.4401,23003.0
Belpre,OH,Ohio,Washington,39.2815,-81.5971,6461.0
Brookville,OH,Ohio,Montgomery,39.8393,-84.4176,5895.0
Greenville,OH,Ohio,Darke,40.1042,-84.6209,12943.0
Fairview Park,OH,Ohio,Cuyahoga,41.4419,-81.853,16332.0
Dayton,OH,Ohio,Montgomery,39.7798,-84.1999,718772.0
Vermilion,OH,Ohio,Erie,41.4103,-82.3214,10409.0
Cortland,OH,Ohio,Trumbull,41.3318,-80.7192,6880.0
Geneva,OH,Ohio,Ashtabula,41.8003,-80.9461,7415.0
Whitehall,OH,Ohio,Franklin,39.9682,-82.8833,18736.0
Girard,OH,Ohio,Trumbull,41.1673,-80.6961,9477.0
Willoughby Hills,OH,Ohio,Lake,41.5873,-81.4332,9482.0
South Ogden,UT,Utah,Weber,41.1715,-111.9568,17094.0
Harrisville,UT,Utah,Weber,41.2854,-111.986,6376.0
North Salt Lake,UT,Utah,Davis,40.8439,-111.9188,20301.0
Spanish Fork,UT,Utah,Utah,40.11,-111.6407,38861.0
Orem,UT,Utah,Utah,40.2988,-111.699,97499.0
West Valley City,UT,Utah,Salt Lake,40.6889,-112.0115,136574.0
Enoch,UT,Utah,Iron,37.7665,-113.0431,6568.0
Cedar Hills,UT,Utah,Utah,40.4135,-111.753,10374.0
Hooper,UT,Utah,Weber,41.1598,-112.287,8466.0
Bluffdale,UT,Utah,Salt Lake,40.4743,-111.9383,11809.0
Bountiful,UT,Utah,Davis,40.8722,-111.8647,44078.0
Saratoga Springs,UT,Utah,Utah,40.3421,-111.9134,26887.0
Providence,UT,Utah,Cache,41.703,-111.8122,7270.0
Hyrum,UT,Utah,Cache,41.6317,-111.8439,8027.0
West Bountiful,UT,Utah,Davis,40.8983,-111.908,5574.0
Centerville,UT,Utah,Davis,40.9284,-111.8848,17286.0
Hurricane,UT,Utah,Washington,37.1497,-113.3526,19202.0
West Jordan,UT,Utah,Salt Lake,40.6024,-112.0008,113699.0
North Ogden,UT,Utah,Weber,41.3124,-111.9586,18791.0
Ivins,UT,Utah,Washington,37.1742,-113.6809,8132.0
Tooele,UT,Utah,Tooele,40.5394,-112.3082,33178.0
Holladay,UT,Utah,Salt Lake,40.6599,-111.8226,30831.0
Riverton,UT,Utah,Salt Lake,40.5176,-111.9635,42838.0
Vernal,UT,Utah,Uintah,40.4517,-109.5379,20356.0
Logan,UT,Utah,Cache,41.7403,-111.8418,99909.0
Midvale,UT,Utah,Salt Lake,40.6148,-111.8928,33035.0
Smithfield,UT,Utah,Cache,41.8345,-111.8268,11146.0
American Fork,UT,Utah,Utah,40.3815,-111.7935,28770.0
Grantsville,UT,Utah,Tooele,40.6148,-112.4777,7848.0
Salt Lake City,UT,Utah,Salt Lake,40.7774,-111.9301,1061156.0
Alpine,UT,Utah,Utah,40.4621,-111.7728,10361.0
Clinton,UT,Utah,Davis,41.1395,-112.0656,21672.0
Layton,UT,Utah,Davis,41.0773,-111.9618,75655.0
Springville,UT,Utah,Utah,40.1638,-111.6206,33044.0
Roosevelt,UT,Utah,Duchesne,40.2932,-110.0037,6754.0
Sunset,UT,Utah,Davis,41.1392,-112.0285,5234.0
West Haven,UT,Utah,Weber,41.2082,-112.0538,12329.0
Farmington,UT,Utah,Davis,40.9846,-111.9065,23140.0
Ephraim,UT,Utah,Sanpete,39.3577,-111.5819,6664.0
Price,UT,Utah,Carbon,39.604,-110.8004,13627.0
Ogden,UT,Utah,Weber,41.2281,-111.9677,571457.0
Saint George,UT,Utah,Washington,37.0769,-113.5771,111090.0
Clearfield,UT,Utah,Davis,41.103,-112.0237,30855.0
Highland,UT,Utah,Utah,40.4274,-111.7956,18647.0
Washington Terrace,UT,Utah,Weber,41.1683,-111.9783,9198.0
Kaysville,UT,Utah,Davis,41.029,-111.9455,31243.0
Eagle Mountain,UT,Utah,Utah,40.3137,-112.0114,29202.0
Cottonwood Heights,UT,Utah,Salt Lake,40.6137,-111.8144,34285.0
Washington,UT,Utah,Washington,37.1325,-113.4894,25339.0
Moab,UT,Utah,Grand,38.57,-109.5476,7149.0
Nibley,UT,Utah,Cache,41.6726,-111.8455,6747.0
Taylorsville,UT,Utah,Salt Lake,40.657,-111.9493,60436.0
Lehi,UT,Utah,Utah,40.414,-111.8729,61130.0
Cedar City,UT,Utah,Iron,37.6834,-113.0957,35921.0
Brigham City,UT,Utah,Box Elder,41.5034,-112.0454,18975.0
Pleasant View,UT,Utah,Weber,41.3249,-112.001,9716.0
Santa Clara,UT,Utah,Washington,37.1312,-113.6561,7065.0
Santaquin,UT,Utah,Utah,39.9713,-111.7936,12041.0
Salem,UT,Utah,Utah,40.054,-111.6722,7831.0
Park City,UT,Utah,Summit,40.6459,-111.5038,14660.0
Mapleton,UT,Utah,Utah,40.1191,-111.573,9512.0
Provo,UT,Utah,Utah,40.2458,-111.6457,501690.0
Nephi,UT,Utah,Juab,39.7072,-111.8322,5634.0
North Logan,UT,Utah,Cache,41.7759,-111.8066,10590.0
South Salt Lake,UT,Utah,Salt Lake,40.7056,-111.8987,24630.0
Plain City,UT,Utah,Weber,41.3069,-112.0878,6493.0
Draper,UT,Utah,Salt Lake,40.4956,-111.8607,47328.0
Syracuse,UT,Utah,Davis,41.0871,-112.0698,28407.0
Tremonton,UT,Utah,Box Elder,41.7188,-112.189,10896.0
West Point,UT,Utah,Davis,41.1221,-112.0995,10548.0
Roy,UT,Utah,Weber,41.1716,-112.0479,38201.0
Farr West,UT,Utah,Weber,41.3015,-112.0318,6755.0
Fruit Heights,UT,Utah,Davis,41.0277,-111.9081,6161.0
Richfield,UT,Utah,Sevier,38.7628,-112.0927,7507.0
Pleasant Grove,UT,Utah,Utah,40.3714,-111.7411,38756.0
Woods Cross,UT,Utah,Davis,40.8731,-111.917,11351.0
Lindon,UT,Utah,Utah,40.3414,-111.7188,10939.0
Herriman,UT,Utah,Salt Lake,40.489,-112.0153,35385.0
Murray,UT,Utah,Salt Lake,40.6498,-111.8875,49230.0
South Jordan,UT,Utah,Salt Lake,40.5571,-111.9783,69034.0
Payson,UT,Utah,Utah,40.0352,-111.7409,19810.0
Riverdale,UT,Utah,Weber,41.1734,-112.0024,8710.0
South Weber,UT,Utah,Davis,41.1334,-111.9393,7196.0
Bolivar,MO,Missouri,Polk,37.6057,-93.4174,10133.0
Pleasant Hill,MO,Missouri,Cass,38.8061,-94.2654,8376.0
Columbia,MO,Missouri,Boone,38.9475,-92.3263,138675.0
Parkville,MO,Missouri,Platte,39.2004,-94.7222,6514.0
Chesterfield,MO,Missouri,St. Louis,38.6588,-90.5805,47659.0
Hannibal,MO,Missouri,Marion,39.7097,-91.3936,18361.0
Republic,MO,Missouri,Greene,37.145,-93.4448,16116.0
Branson,MO,Missouri,Taney,36.6504,-93.2636,24603.0
Lebanon,MO,Missouri,Laclede,37.6718,-92.6603,14274.0
Forsyth,MO,Missouri,Taney,36.6922,-93.1101,7315.0
Wentzville,MO,Missouri,St. Charles,38.8165,-90.8671,37395.0
Ferguson,MO,Missouri,St. Louis,38.749,-90.2949,20846.0
Town and Country,MO,Missouri,St. Louis,38.6317,-90.4791,11113.0
Grandview,MO,Missouri,Jackson,38.8802,-94.5227,25190.0
Scott City,MO,Missouri,Scott,37.2242,-89.536,5132.0
Dexter,MO,Missouri,Stoddard,36.793,-89.9632,9125.0
Glendale,MO,Missouri,St. Louis,38.5935,-90.3826,5894.0
Jennings,MO,Missouri,St. Louis,38.723,-90.2643,14755.0
Richmond,MO,Missouri,Ray,39.2758,-93.9734,5103.0
Saint Peters,MO,Missouri,St. Charles,38.7825,-90.6061,57289.0
Nixa,MO,Missouri,Christian,37.0456,-93.2962,21201.0
Union,MO,Missouri,Franklin,38.4401,-90.9928,9567.0
Bowling Green,MO,Missouri,Pike,39.3447,-91.2031,5533.0
Pacific,MO,Missouri,Franklin,38.4807,-90.7536,10633.0
Raymore,MO,Missouri,Cass,38.8029,-94.4583,20839.0
Nevada,MO,Missouri,Vernon,37.8445,-94.3492,8660.0
Sunset Hills,MO,Missouri,St. Louis,38.531,-90.4088,8497.0
Clayton,MO,Missouri,St. Louis,38.6443,-90.3301,16623.0
Eureka,MO,Missouri,St. Louis,38.5013,-90.6492,11641.0
Joplin,MO,Missouri,Jasper,37.0766,-94.5016,86144.0
Saint Louis,MO,Missouri,St. Louis (city),38.6358,-90.2451,2096990.0
Lake Saint Louis,MO,Missouri,St. Charles,38.785,-90.7872,15777.0
Grain Valley,MO,Missouri,Jackson,39.0166,-94.2086,13684.0
Manchester,MO,Missouri,St. Louis,38.5831,-90.5064,18146.0
Richmond Heights,MO,Missouri,St. Louis,38.6309,-90.3332,8389.0
Wildwood,MO,Missouri,St. Louis,38.5798,-90.6697,35756.0
Kearney,MO,Missouri,Clay,39.3548,-94.3589,8607.0
Valley Park,MO,Missouri,St. Louis,38.5513,-90.4923,6911.0
Savannah,MO,Missouri,Andrew,39.939,-94.8279,5209.0
Sikeston,MO,Missouri,Scott,36.8875,-89.587,16545.0
Willard,MO,Missouri,Greene,37.2944,-93.4167,5680.0
Liberty,MO,Missouri,Clay,39.2393,-94.4191,30614.0
Monett,MO,Missouri,Barry,36.9219,-93.9263,8617.0
Ladue,MO,Missouri,St. Louis,38.6378,-90.3815,8583.0
Florissant,MO,Missouri,St. Louis,38.7996,-90.3269,51776.0
Clinton,MO,Missouri,Henry,38.3716,-93.7679,8581.0
Saint Robert,MO,Missouri,Pulaski,37.8235,-92.1514,5753.0
Bonne Terre,MO,Missouri,St. Francois,37.9209,-90.5425,7147.0
Bellefontaine Neighbors,MO,Missouri,St. Louis,38.7529,-90.2278,10702.0
De Soto,MO,Missouri,Jefferson,38.141,-90.5609,7290.0
Charleston,MO,Missouri,Mississippi,36.9179,-89.3344,5674.0
Battlefield,MO,Missouri,Greene,37.119,-93.3683,6050.0
Mexico,MO,Missouri,Audrain,39.1626,-91.8711,11491.0
Excelsior Springs,MO,Missouri,Clay,39.3395,-94.2377,11374.0
Olivette,MO,Missouri,St. Louis,38.6725,-90.3784,7844.0
Odessa,MO,Missouri,Lafayette,38.9988,-93.9666,5096.0
Marshfield,MO,Missouri,Webster,37.3414,-92.9116,7318.0
Belton,MO,Missouri,Cass,38.8191,-94.5334,23290.0
Poplar Bluff,MO,Missouri,Butler,36.7632,-90.4136,20714.0
Cape Girardeau,MO,Missouri,Cape Girardeau,37.3107,-89.5595,55253.0
Springfield,MO,Missouri,Greene,37.1943,-93.2916,287124.0
Boonville,MO,Missouri,Cooper,38.9598,-92.7524,9388.0
Sedalia,MO,Missouri,Pettis,38.7043,-93.2349,26302.0
Trenton,MO,Missouri,Grundy,40.0819,-93.603,5532.0
Independence,MO,Missouri,Jackson,39.0871,-94.3503,117030.0
Caruthersville,MO,Missouri,Pemiscot,36.1814,-89.6664,5442.0
Creve Coeur,MO,Missouri,St. Louis,38.6621,-90.443,18612.0
Warrensburg,MO,Missouri,Johnson,38.7617,-93.7284,22227.0
Gladstone,MO,Missouri,Clay,39.2134,-94.5593,27114.0
Oak Grove,MO,Missouri,Jackson,39.0074,-94.1278,7994.0
Farmington,MO,Missouri,St. Francois,37.782,-90.4287,44494.0
Sullivan,MO,Missouri,Franklin,38.2127,-91.1636,9171.0
Washington,MO,Missouri,Franklin,38.5517,-91.015,14397.0
Warrenton,MO,Missouri,Warren,38.8186,-91.1358,9366.0
Pevely,MO,Missouri,Jefferson,38.2871,-90.3995,5712.0
Jackson,MO,Missouri,Cape Girardeau,37.3794,-89.6525,15036.0
Dardenne Prairie,MO,Missouri,St. Charles,38.7549,-90.7308,13329.0
Perryville,MO,Missouri,Perry,37.7255,-89.876,8655.0
Saint Clair,MO,Missouri,Franklin,38.3496,-90.9868,5962.0
Aurora,MO,Missouri,Lawrence,36.968,-93.7199,8364.0
Des Peres,MO,Missouri,St. Louis,38.5973,-90.4481,8540.0
Rolla,MO,Missouri,Phelps,37.9457,-91.7609,20692.0
Ellisville,MO,Missouri,St. Louis,38.5895,-90.5883,9224.0
Webster Groves,MO,Missouri,St. Louis,38.5866,-90.3544,22970.0
Weldon Spring,MO,Missouri,St. Charles,38.7117,-90.6517,5593.0
Festus,MO,Missouri,Jefferson,38.2198,-90.4095,12104.0
Fulton,MO,Missouri,Callaway,38.855,-91.9512,12495.0
Moberly,MO,Missouri,Randolph,39.4185,-92.4364,13821.0
Harrisonville,MO,Missouri,Cass,38.653,-94.3467,9378.0
Marshall,MO,Missouri,Saline,39.1145,-93.201,12501.0
Saint Joseph,MO,Missouri,Buchanan,39.7598,-94.821,80849.0
Maplewood,MO,Missouri,St. Louis,38.6121,-90.3241,7868.0
Hazelwood,MO,Missouri,St. Louis,38.7932,-90.3901,25443.0
Saint Ann,MO,Missouri,St. Louis,38.7266,-90.3871,12812.0
Kennett,MO,Missouri,Dunklin,36.2403,-90.0481,10863.0
Park Hills,MO,Missouri,St. Francois,37.8211,-90.505,8655.0
Kansas City,MO,Missouri,Jackson,39.1239,-94.5541,1590762.0
Blue Springs,MO,Missouri,Jackson,39.0124,-94.2722,54431.0
Webb City,MO,Missouri,Jasper,37.1413,-94.4675,11226.0
Lees Summit,MO,Missouri,Jackson,38.9172,-94.3816,89467.0
Ballwin,MO,Missouri,St. Louis,38.5949,-90.5501,30313.0
Kirkwood,MO,Missouri,St. Louis,38.5789,-90.4203,27609.0
Berkeley,MO,Missouri,St. Louis,38.7441,-90.3362,8981.0
Greenwood,MO,Missouri,Jackson,38.8507,-94.3377,5658.0
Waynesville,MO,Missouri,Pulaski,37.8207,-92.22,5314.0
Shrewsbury,MO,Missouri,St. Louis,38.5865,-90.3281,6149.0
Crestwood,MO,Missouri,St. Louis,38.5569,-90.3783,11905.0
Raytown,MO,Missouri,Jackson,38.9944,-94.4641,29261.0
Bridgeton,MO,Missouri,St. Louis,38.7672,-90.4277,11680.0
Chillicothe,MO,Missouri,Livingston,39.7947,-93.5498,9833.0
Brentwood,MO,Missouri,St. Louis,38.6194,-90.3476,8000.0
Carl Junction,MO,Missouri,Jasper,37.1669,-94.5468,7772.0
Troy,MO,Missouri,Lincoln,38.971,-90.9717,14889.0
Neosho,MO,Missouri,Newton,36.844,-94.3756,12305.0
University City,MO,Missouri,St. Louis,38.6657,-90.3315,34706.0
Overland,MO,Missouri,St. Louis,38.6967,-90.3689,15802.0
Smithville,MO,Missouri,Clay,39.3918,-94.575,9455.0
Black Jack,MO,Missouri,St. Louis,38.7994,-90.2639,6940.0
Carthage,MO,Missouri,Jasper,37.1503,-94.3225,15421.0
Ozark,MO,Missouri,Christian,37.0362,-93.2155,19429.0
Maryville,MO,Missouri,Nodaway,40.3438,-94.8706,13081.0
Jefferson City,MO,Missouri,Cole,38.5677,-92.1757,58439.0
Dellwood,MO,Missouri,St. Louis,38.7563,-90.2767,5001.0
Maryland Heights,MO,Missouri,St. Louis,38.7188,-90.4749,27137.0
Saint Charles,MO,Missouri,St. Charles,38.7957,-90.5155,69293.0
Platte City,MO,Missouri,Platte,39.3584,-94.7676,9304.0
Arnold,MO,Missouri,Jefferson,38.4294,-90.3725,21319.0
West Plains,MO,Missouri,Howell,36.7379,-91.868,11555.0
Kirksville,MO,Missouri,Adair,40.1986,-92.5753,15927.0
Cameron,MO,Missouri,Clinton,39.7469,-94.2364,9638.0
O'Fallon,MO,Missouri,St. Charles,38.7853,-90.7178,86274.0
Cottleville,MO,Missouri,St. Charles,38.7512,-90.6585,5151.0
Savage,MN,Minnesota,Scott,44.7545,-93.3632,30807.0
East Bethel,MN,Minnesota,Anoka,45.3556,-93.2035,11713.0
Maple Grove,MN,Minnesota,Hennepin,45.1088,-93.4626,69576.0
Lake City,MN,Minnesota,Wabasha,44.4453,-92.2794,5082.0
Minnetonka,MN,Minnesota,Hennepin,44.9324,-93.4601,52369.0
International Falls,MN,Minnesota,Koochiching,48.5884,-93.4084,6664.0
Brooklyn Center,MN,Minnesota,Hennepin,45.0681,-93.3162,30870.0
Fridley,MN,Minnesota,Anoka,45.0842,-93.2596,27476.0
Hopkins,MN,Minnesota,Hennepin,44.9259,-93.4058,18105.0
Red Wing,MN,Minnesota,Goodhue,44.5818,-92.6041,14424.0
West Saint Paul,MN,Minnesota,Dakota,44.9019,-93.0857,19746.0
White Bear Lake,MN,Minnesota,Ramsey,45.0654,-93.0149,25634.0
Hermantown,MN,Minnesota,St. Louis,46.8058,-92.2407,9451.0
Little Canada,MN,Minnesota,Ramsey,45.0244,-93.0863,10344.0
Shorewood,MN,Minnesota,Hennepin,44.9161,-93.5743,7642.0
Buffalo,MN,Minnesota,Wright,45.1786,-93.8663,16643.0
Glencoe,MN,Minnesota,McLeod,44.7702,-94.1494,5408.0
Mound,MN,Minnesota,Hennepin,44.9325,-93.6598,9394.0
Prior Lake,MN,Minnesota,Scott,44.725,-93.441,25863.0
Edina,MN,Minnesota,Hennepin,44.8913,-93.3602,51350.0
Brainerd,MN,Minnesota,Crow Wing,46.3551,-94.1981,19459.0
Byron,MN,Minnesota,Olmsted,44.0379,-92.6418,5337.0
Owatonna,MN,Minnesota,Steele,44.0915,-93.2308,25567.0
Roseville,MN,Minnesota,Ramsey,45.0155,-93.1544,35691.0
Mahtomedi,MN,Minnesota,Washington,45.0616,-92.9662,8211.0
Saint Cloud,MN,Minnesota,Stearns,45.5339,-94.1718,113649.0
Jordan,MN,Minnesota,Scott,44.665,-93.635,5848.0
Montevideo,MN,Minnesota,Chippewa,44.9508,-95.7157,5163.0
Mounds View,MN,Minnesota,Ramsey,45.1071,-93.2077,12952.0
Anoka,MN,Minnesota,Anoka,45.21,-93.3894,17400.0
Crookston,MN,Minnesota,Polk,47.7747,-96.6062,7875.0
Fairmont,MN,Minnesota,Martin,43.6441,-94.4618,9083.0
Hibbing,MN,Minnesota,St. Louis,47.3981,-92.9487,11426.0
Northfield,MN,Minnesota,Rice,44.4553,-93.1697,22005.0
Wyoming,MN,Minnesota,Chisago,45.3365,-92.9765,7856.0
Chanhassen,MN,Minnesota,Carver,44.8544,-93.5621,25469.0
Oak Grove,MN,Minnesota,Anoka,45.3407,-93.3264,8545.0
Monticello,MN,Minnesota,Wright,45.2977,-93.7979,26875.0
North Oaks,MN,Minnesota,Ramsey,45.1002,-93.0882,5099.0
Rogers,MN,Minnesota,Hennepin,45.1865,-93.5781,12748.0
Belle Plaine,MN,Minnesota,Scott,44.619,-93.7641,6497.0
Waseca,MN,Minnesota,Waseca,44.0826,-93.5026,9196.0
Isanti,MN,Minnesota,Isanti,45.4928,-93.2406,5594.0
Forest Lake,MN,Minnesota,Washington,45.2536,-92.9583,23270.0
Lake Elmo,MN,Minnesota,Washington,44.9944,-92.9032,8815.0
New Ulm,MN,Minnesota,Brown,44.312,-94.4678,13188.0
Cambridge,MN,Minnesota,Isanti,45.5615,-93.228,15265.0
Morris,MN,Minnesota,Stevens,45.5861,-95.9046,5132.0
Waite Park,MN,Minnesota,Stearns,45.5323,-94.244,7428.0
Medina,MN,Minnesota,Hennepin,45.0327,-93.5832,6240.0
Rochester,MN,Minnesota,Olmsted,44.0152,-92.4776,114976.0
Elk River,MN,Minnesota,Sherburne,45.3313,-93.567,24364.0
Oakdale,MN,Minnesota,Washington,44.9875,-92.9641,28073.0
Litchfield,MN,Minnesota,Meeker,45.1222,-94.5254,6547.0
Little Falls,MN,Minnesota,Morrison,45.9831,-94.3602,9398.0
Hastings,MN,Minnesota,Dakota,44.7318,-92.8537,22761.0
Detroit Lakes,MN,Minnesota,Becker,46.8057,-95.8436,8528.0
Rosemount,MN,Minnesota,Dakota,44.7466,-93.0662,23911.0
Columbia Heights,MN,Minnesota,Anoka,45.0484,-93.2473,19723.0
Big Lake,MN,Minnesota,Sherburne,45.3418,-93.7435,10638.0
Lino Lakes,MN,Minnesota,Anoka,45.1679,-93.083,21018.0
Farmington,MN,Minnesota,Dakota,44.6573,-93.1689,22656.0
Winona,MN,Minnesota,Winona,44.051,-91.6691,30208.0
Albert Lea,MN,Minnesota,Freeborn,43.6548,-93.3643,17522.0
Mankato,MN,Minnesota,Blue Earth,44.172,-93.9782,61115.0
Virginia,MN,Minnesota,St. Louis,47.5172,-92.5121,12603.0
Grand Rapids,MN,Minnesota,Itasca,47.2379,-93.5326,9576.0
Fergus Falls,MN,Minnesota,Otter Tail,46.285,-96.0763,12338.0
Coon Rapids,MN,Minnesota,Anoka,45.1756,-93.3095,62359.0
Robbinsdale,MN,Minnesota,Hennepin,45.0261,-93.3331,14461.0
Worthington,MN,Minnesota,Nobles,43.6279,-95.5984,12984.0
Burnsville,MN,Minnesota,Dakota,44.7648,-93.2794,61290.0
Arden Hills,MN,Minnesota,Ramsey,45.0722,-93.1671,10324.0
Spring Lake Park,MN,Minnesota,Anoka,45.1161,-93.2452,6472.0
Vadnais Heights,MN,Minnesota,Ramsey,45.057,-93.0747,13321.0
Golden Valley,MN,Minnesota,Hennepin,44.99,-93.3591,21376.0
Shoreview,MN,Minnesota,Ramsey,45.0842,-93.1358,26548.0
Crystal,MN,Minnesota,Hennepin,45.0377,-93.3598,23028.0
New Prague,MN,Minnesota,Le Sueur,44.5459,-93.5758,8186.0
Apple Valley,MN,Minnesota,Dakota,44.7456,-93.2006,51957.0
Andover,MN,Minnesota,Anoka,45.2571,-93.3264,32461.0
